"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"181",1.57387559745477e-96,0.19256755474293,0.897,0.664,3.87677037165058e-92,"1","PCM1"
"182",5.21304062191891e-105,0.191410349485112,0.846,0.621,1.28407616599107e-100,"1","KMT2A"
"183",4.46032035027648e-57,0.188933295717842,0.716,0.586,1.0986661086801e-52,"1","ZRANB2"
"184",5.78270291869598e-05,0.188864715898132,0.184,0.235,1,"1","PDK1"
"185",2.29731953731324e-80,0.188142284427169,0.927,0.692,5.65875748430997e-76,"1","DYNC1H1"
"186",4.00723533001202e-77,0.185764863199768,0.768,0.592,9.87062206488561e-73,"1","PRPF4B"
"187",4.75883827675446e-88,0.178734885668123,0.875,0.646,1.17219704433016e-83,"1","BPTF"
"188",1.29271432907283e-16,0.176854424525233,0.176,0.254,3.1842139353722e-12,"1","ANKRD36C"
"189",6.35958665870556e-05,0.174099101174058,0.124,0.156,1,"1","CCSER1"
"190",4.85550821613698e-52,0.17337383196892,0.938,0.71,1.19600878379886e-47,"1","MT-ND4L"
"191",5.45834676925428e-110,0.171168844835745,0.84,0.599,1.34449997620271e-105,"1","DAAM1"
"192",1.71108417034975e-87,0.169062903145341,0.867,0.645,4.21474252840552e-83,"1","KMT2E"
"193",5.50386354870799e-55,0.165700857070908,0.779,0.613,1.35571166931775e-50,"1","GNB1"
"194",2.64775018774046e-97,0.165487355933194,0.783,0.583,6.52193826244229e-93,"1","CANX"
"195",4.14194694506999e-23,0.162950742554833,0.212,0.302,1.02024437150964e-18,"1","CADM2"
"196",3.20792208565648e-45,0.159073400246118,0.724,0.599,7.90175368138903e-41,"1","HNRNPH1"
"197",2.79928492816636e-53,0.150872388451846,0.74,0.59,6.89519863505938e-49,"1","PHF14"
"198",0.000433237662318015,0.150101034263567,0.532,0.54,1,"1","MTRNR2L8"
"199",9.86102238926943e-48,0.148070708931259,0.931,0.697,2.42896703492485e-43,"1","FZD3"
"200",1.25488837523374e-35,0.148040384923693,0.904,0.703,3.09104104587575e-31,"1","CSDE1"
"201",2.81639385475694e-80,0.14707031576159,0.891,0.65,6.93734134303729e-76,"1","ARGLU1"
"202",7.46411680517612e-18,0.146621040970354,0.116,0.166,1.83856125145098e-13,"1","GRID2"
"203",4.37769086468822e-47,0.1447975359987,0.22,0.359,1.07831281379e-42,"1","NRXN3"
"204",2.9454617901421e-36,0.14479445226115,0.933,0.722,7.25526148147801e-32,"1","PABPC1"
"205",1.58876299079226e-25,0.143330419761788,0.947,0.732,3.91344099891949e-21,"1","RTN3"
"206",3.76072431720209e-25,0.143272779777704,0.554,0.496,9.26341613813219e-21,"1","ZFHX4"
"207",1.43992977111485e-16,0.141110410725561,0.58,0.531,3.5468350122101e-12,"1","MYCBP2"
"208",4.15290710526484e-83,0.139324160076689,0.927,0.662,1.02294407816883e-78,"1","DPYSL3"
"209",7.55498856903286e-56,0.138629597666788,0.886,0.667,1.86094478432418e-51,"1","SRSF11"
"210",1.37324402171412e-61,0.137066606674124,0.854,0.642,3.38257467428622e-57,"1","SARAF"
"211",2.53198137775057e-73,0.135073174971271,0.965,0.69,6.23677652967519e-69,"1","KIDINS220"
"212",2.08582628851881e-203,0.134878589560292,0.78,0.528,5.13780731387953e-199,"1","GPI"
"213",7.25336251866442e-26,0.134294346187207,0.161,0.245,1.78664825559742e-21,"1","VPS13C"
"214",2.19636681895169e-78,0.132134125262612,0.807,0.592,5.4100907484418e-74,"1","APC"
"215",2.71626106408822e-109,0.12942011767918,0.896,0.617,6.6906942530621e-105,"1","KIF5C"
"216",8.24114844846614e-51,0.125059788735036,0.811,0.622,2.02995968582618e-46,"1","DHX36"
"217",3.56874747434214e-18,0.124687396609076,0.997,0.945,8.79053877879955e-14,"1","TTC3"
"218",8.5105066696743e-71,0.124201341582961,0.856,0.622,2.09630800287417e-66,"1","YWHAG"
"219",1.53988740645652e-05,0.122590360725294,0.159,0.199,0.379305065958369,"1","PDE10A"
"220",1.41605777281957e-38,0.12228463912494,0.789,0.628,3.48803350600917e-34,"1","CSNK1A1"
"221",7.82081455736777e-13,0.121927075338566,0.27,0.341,1.92642304177083e-08,"1","XIST"
"222",1.00860224621528e-78,0.120368441714437,0.992,0.803,2.48438905287748e-74,"1","MEIS2"
"223",3.5294610687614e-31,0.118872747571396,0.932,0.716,8.69376850457307e-27,"1","FUS"
"224",1.55509798553096e-24,0.112779664565174,0.909,0.706,3.83051735795987e-20,"1","EIF3L"
"225",5.90321742541644e-68,0.111460634672557,0.822,0.61,1.45408051622858e-63,"1","RAD21"
"226",2.32165635973822e-05,0.11072175601761,0.566,0.545,0.571870394530718,"1","RNMT"
"227",2.09689055562701e-09,0.110173470670498,0.624,0.571,5.16506081662046e-05,"1","CAMTA1"
"228",1.41133048944019e-36,0.109160885348481,0.168,0.267,3.47638926158908e-32,"1","LRRC7"
"229",1.83023852878585e-19,0.107599814248094,0.689,0.591,4.5082435441053e-15,"1","ILF3"
"230",5.42193047129376e-14,0.106178284054622,0.117,0.164,1.33552991368908e-09,"1","NFASC"
"231",0.0039523205220895,0.105251865413098,1,0.999,1,"1","MT-CO1"
"232",4.44092022819494e-07,0.102798577883842,0.998,0.934,0.0109388747060898,"1","RTN4"
"233",7.12425768004968e-44,0.102224808376264,0.943,0.701,1.75484715174984e-39,"1","SFPQ"
"234",1.77380253192621e-28,0.101773863784678,0.219,0.32,4.36923039664064e-24,"1","GRIN2B"
"235",1.98906566332001e-15,0.101564505839051,0.105,0.151,4.89946654188986e-11,"1","ANKRD36"
"236",6.35794057095562e-07,0.100946073175943,0.291,0.375,0.0156608792143779,"1","VEGFA"
"237",0,2.28098735662582,0.903,0.575,0,"2","FABP7"
"238",0,1.78678579823189,0.887,0.543,0,"2","PTPRZ1"
"239",0,1.77963748269921,0.788,0.284,0,"2","SFRP1"
"240",0,1.69252856415476,0.962,0.8,0,"2","VIM"
"241",0,1.60265643489663,0.841,0.603,0,"2","PTN"
"242",6.02017003289453e-296,1.2316964359102,0.721,0.615,1.48288828250258e-291,"2","BNIP3"
"243",0,1.07592121647192,0.988,0.887,0,"2","CKB"
"244",0,1.04127088389025,0.982,0.774,0,"2","C1orf61"
"245",0,1.03348514226403,0.547,0.153,0,"2","HES1"
"246",0,1.02273165365763,0.468,0.097,0,"2","HOPX"
"247",0,1.0098379287271,0.906,0.803,0,"2","ENO1"
"248",0,0.99743301511112,0.572,0.152,0,"2","SLC1A3"
"249",0,0.981562254813743,0.689,0.319,0,"2","PEA15"
"250",0,0.927629711902699,0.458,0.19,0,"2","MT2A"
"251",0,0.922967649063935,0.623,0.229,0,"2","METRN"
"252",0,0.905740291170535,0.838,0.511,0,"2","RPS27L"
"253",0,0.902997920141451,0.746,0.485,0,"2","CCND2"
"254",0,0.902424602524718,0.524,0.247,0,"2","SAT1"
"255",0,0.891616714920113,0.627,0.219,0,"2","CLU"
"256",0,0.871440463971846,0.507,0.205,0,"2","MT3"
"257",0,0.869167400289835,0.988,0.973,0,"2","FTL"
"258",0,0.847163267300307,0.769,0.285,0,"2","GNG5"
"259",0,0.83635998219209,0.915,0.729,0,"2","SEPT11"
"260",1.04797826790766e-255,0.814575686101396,0.328,0.146,2.58138006951014e-251,"2","NPY"
"261",0,0.764848702266117,0.897,0.764,0,"2","TPI1"
"262",0,0.734867664147576,0.654,0.251,0,"2","HSPB1"
"263",0,0.731237781376161,0.642,0.27,0,"2","TTYH1"
"264",0,0.73006813031299,0.778,0.626,0,"2","GPM6B"
"265",5.68381118383798e-273,0.722179590671402,0.206,0.067,1.40003637080297e-268,"2","MT1X"
"266",0,0.712015783990673,1,0.995,0,"2","GAPDH"
"267",0,0.704340394301725,0.804,0.49,0,"2","SOX2"
"268",0,0.695282033096032,0.921,0.729,0,"2","GSTP1"
