"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"295",9.94257431032412e-272,0.398948542811563,0.343,0.143,2.42529215151736e-267,"1","SHMT2"
"296",2.79448976105583e-239,0.39727086742848,0.544,0.302,6.81659887414348e-235,"1","ETV1"
"297",1.18218432237082e-233,0.397180859293213,0.647,0.421,2.88370221755915e-229,"1","GLO1"
"298",1.76777929813029e-191,0.395171497800056,0.665,0.473,4.31214404192921e-187,"1","DHX40"
"299",0,0.394787985640213,0.493,0.219,0,"1","ZFP36L1"
"300",4.78016288840388e-195,0.392538448244417,0.405,0.218,1.16602513336836e-190,"1","MCM7"
"301",3.7854759253481e-176,1.61166921510993,0.16,0.048,9.23391142470161e-172,"2","SST"
"302",0,1.54959430773737,0.778,0.252,0,"2","SIX3"
"303",0,1.29603484828447,0.678,0.201,0,"2","NRGN"
"304",0,1.19885170269181,0.8,0.439,0,"2","TLE4"
"305",0,1.17729244671032,0.722,0.476,0,"2","FOXP1"
"306",0,1.16498010814744,0.931,0.488,0,"2","NSG2"
"307",0,1.13206522422464,0.975,0.743,0,"2","GPM6A"
"308",0,1.11728798434306,0.625,0.15,0,"2","GUCY1A1"
"309",0,1.05839901103269,0.973,0.822,0,"2","MEIS2"
"310",0,1.03683991376638,0.818,0.333,0,"2","MYT1L"
"311",0,0.956742753708307,0.655,0.212,0,"2","ARPP21"
"312",0,0.904158001543846,0.595,0.192,0,"2","ZNF503"
"313",0,0.882850862322669,0.858,0.553,0,"2","SYT1"
"314",0,0.856419774316501,0.901,0.497,0,"2","PCSK1N"
"315",0,0.837561336720402,0.861,0.472,0,"2","MAPT"
"316",0,0.827671598096134,0.894,0.572,0,"2","BEX2"
"317",0,0.80836048958581,0.911,0.56,0,"2","RTN1"
"318",0,0.802243859694132,0.623,0.304,0,"2","ENC1"
"319",0,0.775542936365428,0.788,0.443,0,"2","PGM2L1"
"320",1.04861970099107e-39,0.767229502273961,0.458,0.388,2.55789803662751e-35,"2","MEG3"
"321",0,0.765805090268609,0.833,0.544,0,"2","STMN4"
"322",0,0.763079836895,0.851,0.542,0,"2","PKIA"
"323",0,0.762515425399812,0.71,0.302,0,"2","GRIN2B"
"324",0,0.752518367843452,0.555,0.146,0,"2","RBFOX1"
"325",0,0.750678222662648,0.66,0.362,0,"2","MEF2C"
"326",0,0.750219506504961,0.944,0.699,0,"2","KIDINS220"
"327",0,0.74897993860612,0.667,0.277,0,"2","PCLO"
"328",0,0.748087407900917,0.766,0.382,0,"2","ANK3"
"329",7.94920347623586e-288,0.741061968956333,0.725,0.478,1.93904920395821e-283,"2","ZFHX3"
"330",0,0.73444825738137,0.528,0.211,0,"2","DACH1"
"331",0,0.711987867086008,0.616,0.251,0,"2","ISLR2"
"332",0,0.711087000864842,0.831,0.45,0,"2","CNTNAP2"
"333",0,0.708075321949948,0.69,0.298,0,"2","SCG5"
"334",0,0.693896189805293,0.412,0.128,0,"2","NPAS4"
"335",0,0.690782671325793,0.639,0.291,0,"2","SERTAD4"
"336",0,0.683810810332927,0.773,0.438,0,"2","GNAO1"
"337",0,0.675901380682121,0.737,0.393,0,"2","CSRNP3"
"338",0,0.673961121637679,0.307,0.061,0,"2","SKAP2"
"339",0,0.672610450190896,0.833,0.507,0,"2","CXADR"
"340",0,0.672576991078031,0.397,0.132,0,"2","SCG2"
"341",0,0.665208866464183,0.792,0.408,0,"2","NSG1"
"342",0,0.660949067407634,0.993,0.847,0,"2","DCX"
"343",0,0.657197288079228,0.764,0.454,0,"2","CAMK2N1"
"344",0,0.640887603248585,0.782,0.445,0,"2","INA"
"345",0,0.640654042482594,0.778,0.475,0,"2","GRIA2"
"346",0,0.639967796745559,0.634,0.264,0,"2","SCN3B"
"347",0,0.632429789340878,0.922,0.771,0,"2","UCHL1"
"348",0,0.609440127634429,0.676,0.36,0,"2","MAP6"
"349",1.0112249270143e-125,0.603812606931335,0.803,0.658,2.46668096446598e-121,"2","GAP43"
"350",0,0.601166124021898,0.997,0.939,0,"2","BASP1"
"351",0,0.601045322914437,0.689,0.385,0,"2","XPR1"
"352",1.07417617569383e-278,0.596583198998359,0.573,0.309,2.62023794536996e-274,"2","FAT3"
"353",9.41504525856108e-308,0.592363889554156,0.987,0.89,2.2966119899208e-303,"2","NNAT"
"354",9.77458162067285e-246,0.588642528275536,0.725,0.452,2.38431369473073e-241,"2","CELF4"
"355",0,0.587934466725484,0.504,0.16,0,"2","CHD5"
"356",1.6550128008235e-226,0.58707704689644,0.347,0.147,4.03707272504877e-222,"2","TSHZ2"
"357",1.04667055845702e-219,0.58016433245263,0.718,0.497,2.55314349324421e-215,"2","BCL11B"
